frame,elapsed_time,target_x,target_y,target_z,finger_x,finger_y,finger_z,head_x,head_y,head_z,0_x,0_y,0_z,0_c,1_x,1_y,1_z,1_c,2_x,2_y,2_z,2_c,3_x,3_y,3_z,3_c,4_x,4_y,4_z,4_c,5_x,5_y,5_z,5_c,6_x,6_y,6_z,6_c,7_x,7_y,7_z,7_c,8_x,8_y,8_z,8_c,9_x,9_y,9_z,9_c,10_x,10_y,10_z,10_c,11_x,11_y,11_z,11_c,12_x,12_y,12_z,12_c,13_x,13_y,13_z,13_c,14_x,14_y,14_z,14_c,15_x,15_y,15_z,15_c,16_x,16_y,16_z,16_c,17_x,17_y,17_z,17_c,18_x,18_y,18_z,18_c,19_x,19_y,19_z,19_c,20_x,20_y,20_z,20_c,21_x,21_y,21_z,21_c,22_x,22_y,22_z,22_c,23_x,23_y,23_z,23_c,24_x,24_y,24_z,24_c,25_x,25_y,25_z,25_c,26_x,26_y,26_z,26_c,27_x,27_y,27_z,27_c,28_x,28_y,28_z,28_c,29_x,29_y,29_z,29_c,30_x,30_y,30_z,30_c,31_x,31_y,31_z,31_c,32_x,32_y,32_z,32_c,33_x,33_y,33_z,33_c,34_x,34_y,34_z,34_c,35_x,35_y,35_z,35_c,36_x,36_y,36_z,36_c,37_x,37_y,37_z,37_c,38_x,38_y,38_z,38_c,39_x,39_y,39_z,39_c,40_x,40_y,40_z,40_c,41_x,41_y,41_z,41_c,42_x,42_y,42_z,42_c,43_x,43_y,43_z,43_c,44_x,44_y,44_z,44_c,45_x,45_y,45_z,45_c,46_x,46_y,46_z,46_c,47_x,47_y,47_z,47_c,48_x,48_y,48_z,48_c,49_x,49_y,49_z,49_c
10,0.13223148,-0.290083438,1.508800387,-1.407675147,-0.281063646,1.515828252,-1.377186418,-0.00306665,1.613617065,-0.887594421,0.031630711,1.619084839,-0.67682251,5.055146694,0.038475113,1.722996216,-0.818243896,4.175590992,0.090007698,1.691253052,-0.702955872,4.661411762,-0.10006057,1.600358276,-0.840593384,27.25213242,-0.032093704,1.603003418,-0.954281799,3.909449816,0.071311028,1.610981934,-0.934686707,6.860849857,-0.068353577,1.439418091,-0.682705627,4,-0.141260452,1.425595215,-0.773304199,6.08006382,-0.133735916,1.369865356,-0.928915588,4,-0.269995911,1.42613623,-1.119539673,14.57888508,0,0,0,-1,-0.24114035,1.417951294,-1.34100061,5.570923328,-0.221195251,1.427716309,-1.346231079,4,-0.283265503,1.515691772,-1.377435547,41.74168015,-0.307981659,1.458931152,-1.252307495,4,-0.264815369,1.488428101,-1.251072998,7.087903976,-0.222386566,1.472233521,-1.271260864,4,-0.234342529,1.476494873,-1.336422852,5.238672733,0.175893265,1.441927734,-0.677919312,4,0.2760979,1.378299438,-0.739346802,3.921908617,0,0,0,-1,0.25279007,1.240331665,-0.93969519,8.06665802,0.157396194,1.328876221,-1.122521118,4,0.154672852,1.36135083,-1.125076904,20.53084946,0.149577133,1.374598022,-1.105542114,4,0.160618011,1.392311646,-1.083499268,13.92545319,0.20965744,1.284238037,-1.056672363,4,0.211617264,1.321771362,-1.014080505,5.328425407,0.160298798,1.34097583,-1.003492188,4,0.14390538,1.385873657,-1.03896582,10.11486053,0.109542412,1.098420166,-0.842548523,4,0.119033669,1.3192677,-0.855466675,4.669057846,0.019094831,1.344914673,-0.608944275,4,0.024238453,1.14295166,-0.57763385,6.469656467,0.142474792,0.972271973,-0.574536682,4,0.007061769,0.992437012,-0.548959473,3.349947453,-0.065608528,0.988481201,-0.77214447,4,-0.109033836,0.54096228,-0.766171753,22.13652229,-0.100475555,0.340164276,-0.739319092,4,-0.087134827,0.143638428,-0.6999552,5.299619675,0,0,0,-1,-0.051770752,0.066594696,-0.568839783,4.267789841,-0.124729774,0.072801445,-0.745298279,4,0.15656424,0.971410767,-0.809950134,4.505670547,0.129114532,0.52487915,-0.837742126,4,0.13136763,0.307252045,-0.813898987,8.287558556,0.126668884,0.124445236,-0.780159058,4,0.096730522,0.057624718,-0.843349976,3.251145601,0.156881592,0.097926918,-0.695906189,4,0.159593048,0.010817618,-0.819827637,6.004626751
11,0.143369658,-0.29036513,1.508904457,-1.407935381,-0.284320801,1.515679717,-1.377531409,-0.002984894,1.6126073,-0.888160461,0.032389973,1.619104614,-0.678013489,5.055517197,0.039024357,1.723162598,-0.819428894,4.175574303,0.090653587,1.69132605,-0.703991333,3.943821192,-0.099761063,1.600480225,-0.841455017,5.1317873,-0.032022469,1.603161255,-0.95532843,3.909541845,0.071535271,1.611075806,-0.935486633,6.859242439,-0.0681465,1.439526733,-0.683412354,5.649232388,-0.141343582,1.425814819,-0.774226929,4,-0.13361998,1.36998291,-0.929361023,4.261322975,-0.269572876,1.426054443,-1.120391479,4,0,0,0,-1,-0.242059067,1.41745166,-1.341485229,4,-0.221737274,1.427369385,-1.346656494,3.979291677,-0.285280945,1.515322632,-1.378018433,4,-0.307999817,1.459054199,-1.25293811,5.308843613,-0.2648591,1.487915039,-1.251744873,4,-0.222879135,1.471888184,-1.271894409,4.20771265,-0.235009216,1.476569824,-1.337729126,4,0.175728638,1.441764404,-0.678999084,3.573709011,0.275930328,1.377945801,-0.740602112,4,0,0,0,-1,0.252752319,1.240045166,-0.941149658,4,0.157355301,1.329014771,-1.123528687,4.049979687,0.154249619,1.361300659,-1.126491821,4,0.149377533,1.374587769,-1.10626001,4.083200455,0.160418671,1.392138672,-1.084827637,4,0.209651276,1.284189575,-1.057753296,8.331253052,0.211698807,1.321707275,-1.015714294,4,0.163105347,1.343153931,-1.003390259,20.67135811,0.143541916,1.385649658,-1.040244995,4,0.109826126,1.098585205,-0.843360535,5.386122704,0.119415421,1.319075684,-0.856662598,4,0.019405687,1.344781494,-0.60971698,6.780451298,0.025009497,1.143220581,-0.578499451,4,0.142797729,0.972466064,-0.575113831,7.344009399,0.00781161,0.992967102,-0.549501587,4,-0.065181381,0.988501953,-0.77243512,4.332798004,-0.108607849,0.541268005,-0.766379883,4,-0.100340317,0.340320374,-0.739272583,5.568283558,-0.087027718,0.14383847,-0.6999552,4,0,0,0,-1,-0.051783276,0.066710396,-0.568773193,4,-0.124708725,0.072864975,-0.745304688,3.796877146,0.157044586,0.971408691,-0.81079425,4,0.129003632,0.524702026,-0.837731262,5.622393131,0.131407822,0.307203766,-0.814019775,4,0.126638123,0.124720085,-0.780556641,36.19210815,0.096650696,0.057609818,-0.843388306,4,0.156841675,0.097926704,-0.695851929,11.39160252,0.159666656,0.010904274,-0.819760559,4
12,0.154418982,-0.290335417,1.50899148,-1.408197045,-0.284985125,1.515182018,-1.378017902,-0.003033234,1.612714966,-0.889344727,0.03306749,1.618796875,-0.678614075,5.055369377,0.039309078,1.723206177,-0.820156372,4.1755023,0.091660019,1.690998901,-0.70489563,3.943617105,-0.099118042,1.600390015,-0.842063354,4.623876095,-0.031857262,1.60336438,-0.956201965,3.849230289,0.071812469,1.611277344,-0.936856995,6.856538296,-0.067469917,1.439605347,-0.684253967,4.754765987,-0.140024933,1.4254375,-0.775111755,4,-0.133315384,1.370171021,-0.9300802,4.261210442,0,0,0,-1,0,0,0,-1,-0.242912918,1.416699707,-1.341963135,4,-0.22289151,1.426723145,-1.347373901,3.978459835,-0.286223694,1.514455566,-1.37886084,4,-0.308818817,1.458520386,-1.253106445,5.307788372,-0.265556854,1.48784668,-1.252604492,4,-0.223577164,1.471480103,-1.272772949,4.208219528,-0.236026367,1.47603479,-1.338574097,4,0.177182053,1.442232178,-0.680840088,7.277999401,0.27592865,1.37805542,-0.741721375,4,0,0,0,-1,0.252736588,1.239855957,-0.942263367,4,0.157168152,1.328831177,-1.124789551,4.049688816,0.154022598,1.361620483,-1.127827637,4,0.148933502,1.374258423,-1.107064453,4.083502769,0.160449738,1.392069702,-1.085729614,4,0.209464828,1.2839823,-1.059210449,8.33109951,0.211687012,1.321513672,-1.016878296,4,0.163244644,1.342976807,-1.004088257,20.67484283,0.143540146,1.385477417,-1.041092285,4,0.11009523,1.098637573,-0.844389648,5.384811401,0.119617462,1.319235352,-0.857602539,4,0.020278009,1.345086182,-0.610612976,6.781037807,0.025648069,1.143330688,-0.579192566,4,0.143337631,0.972526917,-0.575883545,5.019465923,0.0083373,0.993154846,-0.5500979,4,-0.064705849,0.988465576,-0.772764038,4.332923889,-0.108045868,0.541376892,-0.766355652,4,-0.100053513,0.340570038,-0.739298889,5.567886829,-0.087046524,0.144270721,-0.700241638,4,0,0,0,-1,-0.051926151,0.066684547,-0.568715576,4,-0.124639587,0.072962936,-0.74540033,3.796803474,0.157458344,0.971491821,-0.81172876,4,0.129217468,0.524629883,-0.837962952,6.779651642,0.131318649,0.307442078,-0.814448181,4,0.126522285,0.125049835,-0.780864563,36.18449783,0.096641716,0.057722359,-0.843338623,4,0.156786438,0.097890526,-0.695958679,11.39188004,0.159573807,0.010982323,-0.819750427,4
13,0.165546603,-0.290045649,1.509083509,-1.408653736,-0.28622368,1.514455557,-1.378860831,-0.003260406,1.613627441,-0.891105957,0.033572876,1.618805542,-0.679680054,5.055772781,0.039851944,1.723269531,-0.821252869,4.292674065,0.091545219,1.691057983,-0.705917175,3.943353415,-0.098819283,1.600349243,-0.842703857,5.133575916,-0.031785219,1.603421753,-0.95674292,3.849154472,0.072000778,1.611147705,-0.93800354,7.803459167,-0.066689629,1.439595337,-0.685055359,4,-0.140253983,1.425871826,-0.775133118,6.082824707,-0.13300238,1.369964233,-0.930484497,4,-0.271444214,1.426138916,-1.120935425,32.90971756,0,0,0,-1,-0.243598694,1.416184814,-1.342121094,4.156156063,-0.223769379,1.425955322,-1.347903931,4,-0.286791718,1.514085938,-1.379291748,41.70480347,-0.309661896,1.458099609,-1.253486938,4,-0.266543884,1.487477539,-1.253047119,5.052117348,-0.224231812,1.470901733,-1.273618652,4,-0.236689331,1.474872925,-1.338660645,5.239785671,0.177414413,1.441756592,-0.682106445,4,0.276534393,1.377798706,-0.742912598,4.028285027,0,0,0,-1,0.252522202,1.239556641,-0.943023376,8.066999435,0.156952744,1.3288479,-1.125704102,4,0.153873108,1.361508789,-1.128501465,25.40449715,0.148638962,1.374172119,-1.108092651,4,0.16003508,1.391908813,-1.085924438,13.92061901,0.208930527,1.28354541,-1.060092163,4,0.21144632,1.321247192,-1.017461975,3.985568523,0.163315186,1.342996948,-1.004737915,4,0.143596375,1.385373901,-1.041675049,7.960677147,0.110591797,1.098432129,-0.844890259,4,0.119791473,1.319334473,-0.858286682,4.669483662,0.020980349,1.345124756,-0.611554016,4,0.026041977,1.143388428,-0.579657837,6.471645355,0.143709351,0.97244342,-0.576813843,4,0.008681541,0.99295105,-0.550431763,3.418111086,-0.064262482,0.988508789,-0.773271484,4,-0.107726936,0.541326599,-0.766198059,22.14101601,-0.099689034,0.34061087,-0.739203369,4,-0.086850174,0.144050125,-0.700241821,5.771547318,0,0,0,-1,-0.051787663,0.066556732,-0.568893372,4.267840862,-0.124530411,0.072908134,-0.745491455,4,0.157648666,0.971432861,-0.812199585,4.503472328,0.129198944,0.524471497,-0.838147461,4,0.131217712,0.307167511,-0.814286743,8.281273842,0.126251526,0.125398842,-0.781062805,4,0.096581253,0.057619827,-0.843383057,3.251149893,0.156698013,0.097729218,-0.696126221,4,0.15953302,0.010880508,-0.81981781,6.004799366
14,0.176599445,-0.289499372,1.509304404,-1.409065485,-0.286791712,1.514085889,-1.379291773,-0.002627991,1.613186768,-0.891801819,0.034158512,1.618685425,-0.680735535,5.056099415,0.039892887,1.723141602,-0.821982483,4.303520679,0.092845245,1.690591431,-0.706690125,3.943160057,-0.097999008,1.599856079,-0.84296814,4.624475479,-0.031825579,1.603375854,-0.95763446,3.909590006,0.072077713,1.611022217,-0.938743347,9.100009918,-0.066457359,1.439772827,-0.685375549,67.50714111,-0.139516907,1.425782471,-0.775694763,4,-0.132804749,1.369917725,-0.930886353,4.949359417,-0.272569397,1.426153564,-1.121174927,4,0,0,0,-1,-0.244309891,1.415442261,-1.342493164,4,-0.224041534,1.425500366,-1.348184937,3.977791071,-0.28751062,1.513409912,-1.38014502,4,-0.309958069,1.458023438,-1.254215698,5.306493282,-0.267224976,1.486986328,-1.253831665,4,-0.224648331,1.47035437,-1.273893921,4.208967686,-0.237127563,1.474431274,-1.339736328,4,0.177897903,1.441648804,-0.682746094,4.678421974,0.276421082,1.377290161,-0.744161682,4,0,0,0,-1,0.252310989,1.239183105,-0.944179932,4,0.156805206,1.328638428,-1.126292603,4.0493927,0.153890884,1.361888184,-1.130111084,4,0.148578003,1.374088867,-1.108518677,4.083455086,0.160147003,1.391922241,-1.08735083,4,0.208759232,1.283370728,-1.060626465,8.333210945,0.211366882,1.320902344,-1.01851947,4,0.163194839,1.342799561,-1.005541809,20.68305397,0.143547256,1.38525061,-1.042613037,4,0.110665199,1.098347412,-0.845247131,5.440019608,0.119883018,1.319319092,-0.859203674,4,0.021350792,1.344822021,-0.612183228,6.782518864,0.026675694,1.143252197,-0.580533203,4,0.144065063,0.97223175,-0.5772146,5.020233631,0.009234649,0.99280426,-0.551038635,4,-0.06417852,0.988464478,-0.77365509,4.332700253,-0.107305374,0.541280579,-0.766128052,4,-0.099407974,0.340540894,-0.739088318,5.568055153,-0.086647507,0.143910782,-0.70030304,4,0,0,0,-1,-0.051474945,0.066355721,-0.568956177,4,-0.124352203,0.072894066,-0.74549762,3.991110802,0.157984756,0.97133606,-0.81292688,4,0.129124832,0.524206848,-0.838093018,6.779928684,0.131327499,0.3071586,-0.814287964,4,0.126196297,0.125388092,-0.781265015,36.17665482,0.096502335,0.057439701,-0.843392944,4,0.156269531,0.09719297,-0.69625592,16.64809418,0.159543045,0.010750037,-0.819811462,4
15,0.1877039,-0.288693339,1.50968647,-1.409719825,-0.287531555,1.513332844,-1.380037189,-0.00270697,1.612978271,-0.893166382,0.034910187,1.618534302,-0.681283081,5.055991173,0.040537907,1.723236572,-0.822977539,4.136880875,0.092845978,1.690766602,-0.707967102,4.899298668,-0.098113976,1.600081909,-0.843903748,4.624495983,-0.031878439,1.603380371,-0.958472717,3.848849058,0.072158081,1.61107605,-0.93988092,9.097247124,-0.065853897,1.439836548,-0.68604718,6.776224613,-0.139217636,1.425472046,-0.776521362,4,-0.132613861,1.370025635,-0.931440918,4.948945999,0,0,0,-1,0,0,0,-1,-0.244617737,1.414697388,-1.342814575,4,-0.224477692,1.424753418,-1.348551636,3.977610111,-0.287618195,1.512344482,-1.380928711,4,-0.311384827,1.457026367,-1.254106567,5.740343094,-0.267758331,1.486501221,-1.254574585,4,-0.225126694,1.469924927,-1.274278076,4.209358215,-0.23736232,1.473845093,-1.34021582,4,0.178653534,1.441810669,-0.683891785,5.103164673,0.276888428,1.377384033,-0.745412231,4,0,0,0,-1,0.252366196,1.239092041,-0.945130249,4,0.156626541,1.328650391,-1.127396118,3.916849613,0.153736374,1.361773193,-1.130788086,4,0.148266296,1.374027954,-1.109096802,4.083616257,0.160135208,1.391963501,-1.088062256,4,0.208603775,1.283368408,-1.061592651,8.332943916,0.211439041,1.320775391,-1.019363831,4,0.163275711,1.34265918,-1.006283752,20.6869812,0.143202789,1.385145508,-1.043425171,4,0.110715439,1.098581177,-0.84627478,4.116505146,0.120088181,1.319028564,-0.860014404,4,0.022120003,1.344998047,-0.61308197,6.783196449,0.027249889,1.143037964,-0.581413391,4,0.144525803,0.972247986,-0.577938232,5.02056551,0.009681692,0.992792664,-0.551576355,4,-0.063895058,0.988289734,-0.774180176,4.332575321,-0.106872658,0.541166077,-0.766143005,4,-0.099006462,0.340736542,-0.739112732,5.567738056,-0.086159401,0.144058411,-0.700406006,4,0,0,0,-1,-0.05139193,0.06631562,-0.568854797,4,-0.12412915,0.072900032,-0.745568726,3.9910779,0.158170364,0.971315857,-0.813748108,4,0.129460968,0.524337891,-0.838210327,10.95618153,0.131537918,0.307282532,-0.814367004,4,0.126291489,0.124927383,-0.780864136,36.18611145,0.096500328,0.057484463,-0.843344604,4,0.156415909,0.097305168,-0.696149536,16.64696121,0.159436508,0.010762277,-0.819770691,4
16,0.198798677,-0.287677318,1.510106325,-1.410462976,-0.28761819,1.51234448,-1.380928755,-0.002872864,1.613688232,-0.89380481,0.035325855,1.618690186,-0.682131531,5.056428432,0.040875591,1.723283691,-0.824052185,4.104046822,0.093112869,1.690913208,-0.708695251,4.899621964,-0.097796661,1.599986084,-0.844441711,4.624707699,-0.031931145,1.603367432,-0.959085938,3.909555912,0.07217672,1.611076904,-0.940955505,7.798480511,-0.065240707,1.439943726,-0.686618713,4,-0.138358215,1.425773438,-0.776634827,4.892342091,-0.132416885,1.370223267,-0.932064636,4,-0.273839355,1.425972168,-1.121258545,32.88780594,0,0,0,-1,-0.244681137,1.414255737,-1.342825684,4.154968739,-0.224624939,1.424083252,-1.348632202,4,-0.288569031,1.512369751,-1.380921997,41.69111633,-0.311907593,1.456478882,-1.254569824,4,-0.268576508,1.486327026,-1.254540527,5.304588795,-0.225501144,1.469597168,-1.274532349,4,-0.23750563,1.47326416,-1.340064331,5.23891449,0.17924968,1.441975342,-0.685013428,4,0.278717285,1.378229126,-0.74671814,4.821997166,0,0,0,-1,0.252256363,1.239083984,-0.945772278,8.067211151,0.156380127,1.329065674,-1.128065918,4,0.153636047,1.361703125,-1.130995239,21.03402138,0.14805925,1.374204468,-1.109831909,4,0.159795425,1.392107056,-1.088282715,13.9103899,0,0,0,-1,0.211314835,1.32085022,-1.019851746,3.98581171,0.16328978,1.342683105,-1.006798828,4,0.143263824,1.385326538,-1.043802246,7.14470911,0.110996658,1.098447998,-0.846779236,4,0.120379608,1.319140747,-0.860493713,4.669859409,0.02287182,1.345172729,-0.613866272,4,0.027664213,1.143442871,-0.58178949,6.474057198,0.144969452,0.972410217,-0.578680969,4,0.009967997,0.992976746,-0.55200354,3.418484688,-0.063636589,0.988294983,-0.77485553,4,-0.106632256,0.540985291,-0.765967407,22.15135002,-0.098639969,0.340905792,-0.739032715,4,-0.086099136,0.144160477,-0.700462769,5.770826817,0,0,0,-1,-0.051387024,0.066484489,-0.568818665,4.267735004,-0.123928795,0.072935974,-0.745626221,4,0.158263153,0.971357422,-0.814322388,4.501209259,0.129762772,0.524325928,-0.838171326,4,0.131681747,0.307328796,-0.814354309,8.280644417,0.126582237,0.124594215,-0.780470886,4,0.096509689,0.057672321,-0.843361328,3.251149893,0.156748611,0.097606033,-0.695728027,4,0.159451569,0.010906691,-0.819818054,6.004789829
17,0.209912515,-0.286461264,1.510564566,-1.411381006,-0.288569033,1.512369752,-1.38092196,-0.002749725,1.612630493,-0.893617798,0.035883347,1.618874512,-0.68305896,5.056875229,0.041268368,1.723177368,-0.825110046,4.598187923,0.09352153,1.691040649,-0.710124573,4.900013447,-0.097144684,1.599742188,-0.844768311,4.62513876,-0.031643049,1.603099121,-0.959774414,4.295180798,0.07223999,1.610875366,-0.941552124,7.797867775,-0.064929352,1.440334595,-0.686542908,55.82991028,-0.138369232,1.426117432,-0.777246948,4,-0.132462738,1.369923462,-0.932079834,4.948673248,-0.273870422,1.425428833,-1.121382202,4,0,0,0,-1,-0.245013824,1.413646973,-1.342806519,4,-0.224887848,1.423865112,-1.348641968,3.977637291,-0.289234375,1.511907837,-1.381193481,4,-0.311896271,1.456350098,-1.254955811,5.739099503,-0.268924622,1.485831421,-1.254763306,4,-0.225698624,1.46937915,-1.274631958,4.209829807,-0.237563446,1.473156738,-1.340662842,4,0.180096939,1.442333496,-0.68610968,5.668911934,0.279009308,1.378144165,-0.747908447,4,0,0,0,-1,0.252012527,1.238910889,-0.946838379,4,0.156340378,1.32902356,-1.12859021,3.916615486,0.1535065,1.361787476,-1.131741089,4,0.147935471,1.37436145,-1.110212646,4.083408356,0.159881226,1.392267944,-1.089423462,4,0,0,0,-1,0.211314041,1.320884399,-1.020711365,4,0.163212173,1.342670288,-1.007276611,20.69294739,0.143248505,1.38540625,-1.044515137,4,0.111053909,1.098431519,-0.84755719,4.115319252,0.12045726,1.31902356,-0.861197083,4,0.023176037,1.34507251,-0.614388062,6.784209251,0.028329866,1.143474487,-0.582645447,4,0.145233414,0.972635498,-0.579234009,4.155533314,0.010410404,0.99313031,-0.55267041,4,-0.063490284,0.988308777,-0.775224548,4.332176209,-0.106413139,0.540963318,-0.765852966,4,-0.098391418,0.340815582,-0.73891449,3.333291531,-0.085801041,0.144095215,-0.700434509,4,0,0,0,-1,-0.051242508,0.066473976,-0.568877502,4,-0.123844376,0.072946686,-0.745636536,3.483445168,0.158468536,0.971397095,-0.815061279,4,0.130397095,0.5243479,-0.838614746,17.45375061,0.132050568,0.307303986,-0.814162415,4,0.126574013,0.12474881,-0.780401184,36.19415283,0.096452682,0.057680626,-0.843434998,4,0.156641602,0.097549744,-0.695871887,15.20252037,0.159503998,0.011008369,-0.819889954,4
18,0.221006119,-0.285039157,1.511134982,-1.412520289,-0.289343655,1.511799574,-1.381053448,-0.003344666,1.613279541,-0.894317139,0.036316452,1.618930908,-0.683921387,5.057318211,0.041538723,1.7230979,-0.82576709,4.104121685,0.094279228,1.691144775,-0.711188599,4.900203228,-0.097584244,1.600189209,-0.845644226,5.136586666,-0.031601643,1.602868652,-0.960169373,4.529437065,0.072374687,1.610584717,-0.942598389,7.79664135,-0.064542397,1.440302979,-0.687215027,4,-0.138109146,1.425699463,-0.777427734,4.892663479,-0.132358002,1.3698396,-0.932513977,4,-0.273783386,1.425252563,-1.121521729,7.927220821,0,0,0,-1,-0.245411911,1.413440918,-1.34279834,4.154726505,-0.225417297,1.423484985,-1.348772461,4,-0.289784241,1.511248657,-1.3811875,41.67691803,-0.312360962,1.456004272,-1.254978394,4,-0.269137299,1.485659058,-1.254977661,5.302639484,-0.226103668,1.469066284,-1.274815186,4,-0.237995193,1.472974976,-1.340675171,4.551902771,0.180776321,1.442396851,-0.687213806,4,0.279206299,1.378015869,-0.748641418,4.820820332,0,0,0,-1,0.251728302,1.238713623,-0.947343689,8.068122864,0.156174103,1.329063965,-1.129188721,4,0.154435822,1.360047485,-1.130942871,35.19364548,0.147782013,1.374238892,-1.110669189,4,0.159686584,1.392244751,-1.089690186,3.829702854,0,0,0,-1,0.211189728,1.320767578,-1.021161438,6.126524925,0.162929611,1.342636353,-1.007964478,4,0.143117249,1.385223267,-1.044902832,7.960964203,0.111278297,1.098338501,-0.848324768,4,0.120440231,1.318823608,-0.861582153,4.670082092,0.023824646,1.345256836,-0.615153259,4,0.028635284,1.143535278,-0.583017029,6.475469589,0.145714676,0.972845093,-0.580094971,4,0.010709952,0.993195557,-0.553113586,3.418771505,-0.063236233,0.988253967,-0.77580365,4,-0.106520737,0.541213989,-0.76620105,22.14960289,-0.098059753,0.340754028,-0.738970703,4,-0.085613579,0.144076111,-0.700462219,5.77071476,0,0,0,-1,-0.051144958,0.066466499,-0.569024963,4.267724991,-0.12364669,0.072831161,-0.745713806,4,0.158670044,0.971404358,-0.815416565,4.500237942,0.130790985,0.524141541,-0.838654419,4,0.132333298,0.307244446,-0.814092529,8.280960083,0.126652916,0.124241577,-0.77972876,4,0.0966436,0.057610794,-0.843342712,3.304425955,0.156655746,0.097394348,-0.696014771,4,0.159617935,0.010954622,-0.81986676,6.004663467
19,0.232062774,-0.282850832,1.512259722,-1.414127111,-0.290077597,1.511058211,-1.381204486,-0.003082275,1.612523193,-0.895142883,0.036720028,1.619275635,-0.685047852,5.058055878,0.041889435,1.723118896,-0.826633728,3.833411932,0.094719124,1.691201416,-0.711771423,4.900352001,-0.096957954,1.600090576,-0.846151672,5.137672424,-0.031739332,1.602839233,-0.960988342,4.295086384,0.072506775,1.610444458,-0.943599121,7.795217037,-0.064500168,1.440436157,-0.687831482,4,-0.137737747,1.426258789,-0.77751239,5.791601658,-0.132339996,1.369997681,-0.932897949,4,-0.273602966,1.425079346,-1.121684814,7.927715778,0,0,0,-1,-0.246110825,1.413204834,-1.34296106,4.15420866,-0.22625087,1.423328369,-1.348959473,4,-0.289964752,1.510889404,-1.381186035,25.73299026,-0.312760071,1.455419678,-1.254524536,4,-0.269813232,1.485437134,-1.254796021,5.302409172,-0.226824356,1.468806274,-1.274835083,4,-0.238709259,1.472682007,-1.340751587,4.55226326,0.181323593,1.442464233,-0.688141357,4,0.279737274,1.377981567,-0.749631836,3.91955924,0,0,0,-1,0.251755096,1.238696411,-0.947985901,5.562963009,0.155893341,1.329379883,-1.129678711,4,0.154300919,1.360097046,-1.131552979,41.3145256,0.147572861,1.374273804,-1.11103894,4.083518505,0.159480972,1.392489136,-1.09030835,4,0.207820175,1.283523438,-1.063859009,8.3331604,0.211115601,1.320769043,-1.021730347,4,0.162896973,1.342649536,-1.008269226,20.70076942,0.142998566,1.385145142,-1.045565063,4,0.111516815,1.098332764,-0.848794556,4.998122692,0.120929832,1.319187744,-0.862633423,4,0.024255939,1.345506958,-0.615614563,6.785019398,0.029182329,1.14396521,-0.583719788,4,0.146011948,0.972992554,-0.58053595,4.155818939,0.01114917,0.99331781,-0.553743713,4,-0.063029819,0.988323425,-0.776156616,4.561514854,-0.106599442,0.541389709,-0.766503906,4,-0.098068275,0.340846344,-0.739139221,3.33327651,-0.085632179,0.144314713,-0.700765259,4,0,0,0,-1,-0.051114674,0.066553139,-0.569131287,4,-0.123705246,0.072937927,-0.745750061,3.483417273,0.158948898,0.971482483,-0.816116699,4,0.131099136,0.523976379,-0.838473389,8.588147163,0.132654037,0.307303589,-0.814155762,4,0.126916565,0.124702972,-0.780377625,36.19506454,0.096631828,0.057535915,-0.843339844,4,0.156744812,0.097226707,-0.695988892,10.66403675,0.159682877,0.01088305,-0.819858704,4
